Date,Employee,Attendance,Status,Late_Minutes,Fine
2023-01-02,Person_18,08:46-17:19,SAFE,0,0
2023-01-02,Person_19,08:58-17:08,SAFE,0,0
2023-01-02,Person_21,08:55-16:50,SAFE,0,0
2023-01-02,Person_27,08:47-16:57,SAFE,0,0
2023-01-02,Person_29,09:00-17:17,SAFE,0,0
2023-01-02,Person_31,08:58-16:59,SAFE,0,0
2023-01-02,Person_32,08:53-16:52,SAFE,0,0
2023-01-02,Person_36,08:50-17:14,SAFE,0,0
2023-01-02,Person_37,08:45-16:53,SAFE,0,0
2023-01-02,Person_40,08:51-16:51,SAFE,0,0
2023-01-02,Person_41,08:57-17:17,SAFE,0,0
2023-01-02,Person_42,08:48-17:18,SAFE,0,0
2023-01-02,Person_43,08:50-17:02,SAFE,0,0
2023-01-02,Person_45,08:57-17:06,SAFE,0,0
2023-01-02,Person_47,08:55-17:16,SAFE,0,0
2023-01-02,Person_49,08:33-17:11,SAFE,0,0
2023-01-02,Person_50,08:47-16:49,SAFE,0,0
2023-01-02,Person_51,08:41-16:28,SAFE,0,0
2023-01-02,Person_54,08:52-16:54,SAFE,0,0
2023-01-02,Person_55,08:46-17:22,SAFE,0,0
2023-01-02,Person_59,08:53-17:00,SAFE,0,0
2023-01-02,Person_62,08:41-16:50,SAFE,0,0
2023-01-02,Person_63,08:59-16:47,SAFE,0,0
2023-01-02,Person_67,08:36-17:09,SAFE,0,0
2023-01-02,Person_68,08:56-17:18,SAFE,0,0
2023-01-02,Person_69,08:50-16:48,SAFE,0,0
2023-01-02,Person_71,08:45-17:03,SAFE,0,0
2023-01-02,Person_72,08:51-17:03,SAFE,0,0
2023-01-02,Person_76,08:52-16:42,SAFE,0,0
2023-01-02,Person_80,09:00-17:22,SAFE,0,0
2023-01-02,Person_81,08:46-16:33,SAFE,0,0
2023-01-02,Person_82,08:36-16:47,SAFE,0,0
2023-01-02,Person_85,08:46-17:09,SAFE,0,0
2023-01-02,Person_86,08:50-16:55,SAFE,0,0
2023-01-02,Person_89,08:13-16:59,SAFE,0,0
2023-01-02,Person_90,08:59-16:48,SAFE,0,0
2023-01-02,Person_93,08:40-16:56,SAFE,0,0
2023-01-02,Person_95,08:39-17:04,SAFE,0,0
2023-01-02,Person_98,08:59-17:12,SAFE,0,0
2023-01-03,Person_0,08:49-16:48,SAFE,0,0
2023-01-03,Person_1,08:46-16:43,SAFE,0,0
2023-01-03,Person_3,08:53-16:56,SAFE,0,0
2023-01-03,Person_5,08:50-17:09,SAFE,0,0
2023-01-03,Person_6,08:58-17:01,SAFE,0,0
2023-01-03,Person_7,08:57-16:43,SAFE,0,0
2023-01-03,Person_9,08:51-16:49,SAFE,0,0
2023-01-03,Person_10,08:45-17:05,SAFE,0,0
2023-01-03,Person_11,08:54-17:04,SAFE,0,0
2023-01-03,Person_12,08:57-17:33,SAFE,0,0
2023-01-03,Person_14,08:54-16:59,SAFE,0,0
2023-01-03,Person_15,08:37-16:45,SAFE,0,0
2023-01-03,Person_17,08:58-17:08,SAFE,0,0
2023-01-03,Person_18,08:51-16:59,SAFE,0,0
2023-01-03,Person_23,08:45-17:05,SAFE,0,0
2023-01-03,Person_24,08:57-17:10,SAFE,0,0
2023-01-03,Person_27,08:55-17:06,SAFE,0,0
2023-01-03,Person_28,08:42-16:54,SAFE,0,0
2023-01-03,Person_29,08:55-17:25,SAFE,0,0
2023-01-03,Person_31,08:38-16:59,SAFE,0,0
2023-01-03,Person_32,08:46-16:47,SAFE,0,0
2023-01-03,Person_36,08:51-17:19,SAFE,0,0
2023-01-03,Person_37,09:00-17:20,SAFE,0,0
2023-01-03,Person_38,08:59-17:01,SAFE,0,0
2023-01-03,Person_40,08:49-17:01,SAFE,0,0
2023-01-03,Person_41,08:55-16:56,SAFE,0,0
2023-01-03,Person_45,08:36-16:46,SAFE,0,0
2023-01-03,Person_46,08:44-17:01,SAFE,0,0
2023-01-03,Person_47,08:51-17:02,SAFE,0,0
2023-01-03,Person_49,08:55-17:13,SAFE,0,0
2023-01-03,Person_51,08:59-16:42,SAFE,0,0
2023-01-03,Person_54,09:00-17:11,SAFE,0,0
2023-01-03,Person_58,08:50-17:26,SAFE,0,0
2023-01-03,Person_59,08:41-17:04,SAFE,0,0
2023-01-03,Person_60,08:54-17:03,SAFE,0,0
2023-01-03,Person_62,08:37-16:44,SAFE,0,0
2023-01-03,Person_64,08:44-16:35,SAFE,0,0
2023-01-03,Person_69,08:56-16:35,SAFE,0,0
2023-01-03,Person_71,08:43-16:59,SAFE,0,0
2023-01-03,Person_73,08:53-16:54,SAFE,0,0
2023-01-03,Person_76,08:49-17:09,SAFE,0,0
2023-01-03,Person_80,08:35-17:09,SAFE,0,0
2023-01-03,Person_85,08:45-16:59,SAFE,0,0
2023-01-03,Person_89,08:36-16:52,SAFE,0,0
2023-01-03,Person_90,08:53-16:29,SAFE,0,0
2023-01-03,Person_93,08:43-16:32,SAFE,0,0
2023-01-03,Person_94,08:56-17:10,SAFE,0,0
2023-01-03,Person_98,08:33-17:11,SAFE,0,0
2023-01-04,Person_0,08:45-16:48,SAFE,0,0
2023-01-04,Person_1,08:47-16:49,SAFE,0,0
2023-01-04,Person_3,08:42-16:37,SAFE,0,0
2023-01-04,Person_5,08:52-17:17,SAFE,0,0
2023-01-04,Person_6,08:38-17:08,SAFE,0,0
2023-01-04,Person_8,08:49-17:01,SAFE,0,0
2023-01-04,Person_9,08:44-16:42,SAFE,0,0
2023-01-04,Person_10,08:52-17:04,SAFE,0,0
2023-01-04,Person_14,08:47-16:54,SAFE,0,0
2023-01-04,Person_15,08:58-16:57,SAFE,0,0
2023-01-04,Person_16,08:50-16:47,SAFE,0,0
2023-01-04,Person_18,08:47-17:15,SAFE,0,0
2023-01-04,Person_19,08:53-16:35,SAFE,0,0
2023-01-04,Person_23,08:52-17:04,SAFE,0,0
2023-01-04,Person_27,08:42-16:53,SAFE,0,0
2023-01-04,Person_28,08:51-16:55,SAFE,0,0
2023-01-04,Person_31,08:36-16:47,SAFE,0,0
2023-01-04,Person_32,08:53-17:10,SAFE,0,0
2023-01-04,Person_34,08:51-17:00,SAFE,0,0
2023-01-04,Person_36,08:51-17:10,SAFE,0,0
2023-01-04,Person_37,08:56-17:21,SAFE,0,0
2023-01-04,Person_40,08:41-17:02,SAFE,0,0
2023-01-04,Person_41,08:50-17:02,SAFE,0,0
2023-01-04,Person_42,08:51-16:52,SAFE,0,0
2023-01-04,Person_45,08:58-16:49,SAFE,0,0
2023-01-04,Person_46,08:44-16:59,SAFE,0,0
2023-01-04,Person_47,08:54-16:56,SAFE,0,0
2023-01-04,Person_49,08:38-17:13,SAFE,0,0
2023-01-04,Person_50,08:50-16:48,SAFE,0,0
2023-01-04,Person_51,08:45-16:56,SAFE,0,0
2023-01-04,Person_54,08:58-17:17,SAFE,0,0
2023-01-04,Person_58,08:46-16:50,SAFE,0,0
2023-01-04,Person_59,08:52-16:59,SAFE,0,0
2023-01-04,Person_62,08:34-16:45,SAFE,0,0
2023-01-04,Person_63,08:53-16:56,SAFE,0,0
2023-01-04,Person_64,08:49-17:01,SAFE,0,0
2023-01-04,Person_67,08:53-17:00,SAFE,0,0
2023-01-04,Person_68,08:34-17:17,SAFE,0,0
2023-01-04,Person_71,08:37-17:09,SAFE,0,0
2023-01-04,Person_72,09:00-16:57,SAFE,0,0
2023-01-04,Person_76,08:49-16:50,SAFE,0,0
2023-01-04,Person_77,08:44-17:19,SAFE,0,0
2023-01-04,Person_80,08:47-16:56,SAFE,0,0
2023-01-04,Person_81,08:58-16:50,SAFE,0,0
2023-01-04,Person_86,08:52-17:15,SAFE,0,0
2023-01-04,Person_89,08:50-17:01,SAFE,0,0
2023-01-04,Person_90,08:38-16:45,SAFE,0,0
2023-01-04,Person_91,08:57-17:10,SAFE,0,0
2023-01-04,Person_93,08:36-17:02,SAFE,0,0
2023-01-04,Person_94,08:55-16:59,SAFE,0,0
2023-01-04,Person_95,08:51-16:57,SAFE,0,0
2023-01-04,Person_96,08:57-17:09,SAFE,0,0
2023-01-04,Person_98,08:51-17:15,SAFE,0,0
2023-01-05,Person_0,08:43-16:42,SAFE,0,0
2023-01-05,Person_1,08:54-16:53,SAFE,0,0
2023-01-05,Person_5,08:46-17:00,SAFE,0,0
2023-01-05,Person_6,08:49-17:01,SAFE,0,0
2023-01-05,Person_9,08:38-16:53,SAFE,0,0
2023-01-05,Person_10,08:43-17:06,SAFE,0,0
2023-01-05,Person_11,08:55-17:06,SAFE,0,0
2023-01-05,Person_14,08:55-16:53,SAFE,0,0
2023-01-05,Person_15,08:55-16:47,SAFE,0,0
2023-01-05,Person_16,08:48-17:03,SAFE,0,0
2023-01-05,Person_17,08:58-17:10,SAFE,0,0
2023-01-05,Person_18,08:55-16:58,SAFE,0,0
2023-01-05,Person_19,08:55-16:52,SAFE,0,0
2023-01-05,Person_21,08:47-16:47,SAFE,0,0
2023-01-05,Person_23,08:59-17:01,SAFE,0,0
2023-01-05,Person_24,08:58-17:15,SAFE,0,0
2023-01-05,Person_25,08:57-16:48,SAFE,0,0
2023-01-05,Person_27,08:47-16:50,SAFE,0,0
2023-01-05,Person_28,08:44-17:08,SAFE,0,0
2023-01-05,Person_29,09:00-16:54,SAFE,0,0
2023-01-05,Person_30,08:37-17:16,SAFE,0,0
2023-01-05,Person_31,08:48-16:43,SAFE,0,0
2023-01-05,Person_32,08:57-17:12,SAFE,0,0
2023-01-05,Person_33,08:54-17:00,SAFE,0,0
2023-01-05,Person_36,08:42-17:08,SAFE,0,0
2023-01-05,Person_37,08:47-17:17,SAFE,0,0
2023-01-05,Person_40,08:55-16:58,SAFE,0,0
2023-01-05,Person_41,08:43-16:57,SAFE,0,0
2023-01-05,Person_42,08:58-17:20,SAFE,0,0
2023-01-05,Person_43,08:59-17:03,SAFE,0,0
2023-01-05,Person_45,08:55-17:11,SAFE,0,0
2023-01-05,Person_46,09:00-16:58,SAFE,0,0
2023-01-05,Person_47,08:44-17:09,SAFE,0,0
2023-01-05,Person_49,08:48-17:19,SAFE,0,0
2023-01-05,Person_50,08:37-16:34,SAFE,0,0
2023-01-05,Person_51,08:50-16:46,SAFE,0,0
2023-01-05,Person_54,08:45-17:07,SAFE,0,0
2023-01-05,Person_58,08:45-16:59,SAFE,0,0
2023-01-05,Person_59,08:54-16:59,SAFE,0,0
2023-01-05,Person_60,08:50-17:01,SAFE,0,0
2023-01-05,Person_62,08:37-16:45,SAFE,0,0
2023-01-05,Person_63,08:51-16:51,SAFE,0,0
2023-01-05,Person_64,08:33-16:38,SAFE,0,0
2023-01-05,Person_67,08:47-17:24,SAFE,0,0
2023-01-05,Person_68,09:00-17:20,SAFE,0,0
2023-01-05,Person_69,08:51-16:54,SAFE,0,0
2023-01-05,Person_71,08:48-17:40,SAFE,0,0
2023-01-05,Person_72,08:50-16:57,SAFE,0,0
2023-01-05,Person_76,08:58-16:50,SAFE,0,0
2023-01-05,Person_80,08:45-17:10,SAFE,0,0
2023-01-05,Person_81,08:53-16:47,SAFE,0,0
2023-01-05,Person_85,08:43-17:13,SAFE,0,0
2023-01-05,Person_88,08:58-16:52,SAFE,0,0
2023-01-05,Person_89,08:46-16:58,SAFE,0,0
2023-01-05,Person_90,08:34-17:11,SAFE,0,0
2023-01-05,Person_91,08:59-17:03,SAFE,0,0
2023-01-05,Person_93,08:32-16:57,SAFE,0,0
2023-01-05,Person_95,08:57-16:47,SAFE,0,0
2023-01-05,Person_96,08:59-17:00,SAFE,0,0
2023-01-06,Person_0,08:50-16:41,SAFE,0,0
2023-01-06,Person_1,08:51-16:42,SAFE,0,0
2023-01-06,Person_5,08:50-17:09,SAFE,0,0
2023-01-06,Person_6,09:00-17:34,SAFE,0,0
2023-01-06,Person_7,08:57-16:47,SAFE,0,0
2023-01-06,Person_8,08:58-16:52,SAFE,0,0
2023-01-06,Person_9,08:40-16:49,SAFE,0,0
2023-01-06,Person_14,08:52-16:59,SAFE,0,0
2023-01-06,Person_15,08:58-17:02,SAFE,0,0
2023-01-06,Person_18,08:46-17:13,SAFE,0,0
2023-01-06,Person_20,08:52-16:51,SAFE,0,0
2023-01-06,Person_23,08:52-17:09,SAFE,0,0
2023-01-06,Person_25,08:55-16:22,SAFE,0,0
2023-01-06,Person_27,08:46-16:44,SAFE,0,0
2023-01-06,Person_28,08:52-17:11,SAFE,0,0
2023-01-06,Person_31,08:43-16:38,SAFE,0,0
2023-01-06,Person_32,08:57-16:57,SAFE,0,0
2023-01-06,Person_34,08:56-17:11,SAFE,0,0
2023-01-06,Person_36,08:55-17:00,SAFE,0,0
2023-01-06,Person_37,08:53-17:02,SAFE,0,0
2023-01-06,Person_38,08:51-16:44,SAFE,0,0
2023-01-06,Person_40,08:50-17:05,SAFE,0,0
2023-01-06,Person_43,08:50-17:15,SAFE,0,0
2023-01-06,Person_46,08:43-16:56,SAFE,0,0
2023-01-06,Person_49,08:37-17:06,SAFE,0,0
2023-01-06,Person_50,08:51-16:50,SAFE,0,0
2023-01-06,Person_51,08:52-16:49,SAFE,0,0
2023-01-06,Person_54,08:57-17:11,SAFE,0,0
2023-01-06,Person_55,08:43-17:18,SAFE,0,0
2023-01-06,Person_58,08:49-17:20,SAFE,0,0
2023-01-06,Person_59,08:50-17:03,SAFE,0,0
2023-01-06,Person_60,08:46-16:52,SAFE,0,0
2023-01-06,Person_62,08:48-16:50,SAFE,0,0
2023-01-06,Person_63,08:48-16:57,SAFE,0,0
2023-01-06,Person_67,08:53-17:11,SAFE,0,0
2023-01-06,Person_68,08:43-17:06,SAFE,0,0
2023-01-06,Person_69,08:55-16:54,SAFE,0,0
2023-01-06,Person_71,08:37-16:54,SAFE,0,0
2023-01-06,Person_72,08:45-16:58,SAFE,0,0
2023-01-06,Person_76,08:52-16:57,SAFE,0,0
2023-01-06,Person_77,08:29-17:16,SAFE,0,0
2023-01-06,Person_80,08:39-17:01,SAFE,0,0
2023-01-06,Person_81,08:40-16:46,SAFE,0,0
2023-01-06,Person_82,08:50-16:56,SAFE,0,0
2023-01-06,Person_83,09:00-16:43,SAFE,0,0
2023-01-06,Person_85,08:48-16:59,SAFE,0,0
2023-01-06,Person_86,08:59-17:21,SAFE,0,0
2023-01-06,Person_89,08:52-16:56,SAFE,0,0
2023-01-06,Person_90,08:46-17:02,SAFE,0,0
2023-01-06,Person_91,09:00-17:04,SAFE,0,0
2023-01-06,Person_93,08:37-16:45,SAFE,0,0
2023-01-06,Person_99,08:47-17:22,SAFE,0,0
2023-01-07,Person_0,08:44-16:47,SAFE,0,0
2023-01-07,Person_3,08:50-16:31,SAFE,0,0
2023-01-07,Person_5,08:50-17:07,SAFE,0,0
2023-01-07,Person_6,08:52-17:26,SAFE,0,0
2023-01-07,Person_7,08:55-16:59,SAFE,0,0
2023-01-07,Person_9,08:43-17:19,SAFE,0,0
2023-01-07,Person_11,08:49-17:07,SAFE,0,0
2023-01-07,Person_14,08:35-16:42,SAFE,0,0
2023-01-07,Person_16,08:59-17:05,SAFE,0,0
2023-01-07,Person_18,08:54-17:20,SAFE,0,0
2023-01-07,Person_20,08:57-16:55,SAFE,0,0
2023-01-07,Person_21,08:57-17:01,SAFE,0,0
2023-01-07,Person_23,08:52-17:06,SAFE,0,0
2023-01-07,Person_24,08:34-17:06,SAFE,0,0
2023-01-07,Person_27,08:53-17:04,SAFE,0,0
2023-01-07,Person_28,08:39-16:58,SAFE,0,0
2023-01-07,Person_31,08:52-16:50,SAFE,0,0
2023-01-07,Person_33,08:49-16:53,SAFE,0,0
2023-01-07,Person_36,08:37-17:13,SAFE,0,0
2023-01-07,Person_37,08:43-17:32,SAFE,0,0
2023-01-07,Person_38,08:56-16:37,SAFE,0,0
2023-01-07,Person_40,08:43-17:10,SAFE,0,0
2023-01-07,Person_41,08:50-16:58,SAFE,0,0
2023-01-07,Person_42,08:58-17:30,SAFE,0,0
2023-01-07,Person_45,08:56-16:24,SAFE,0,0
2023-01-07,Person_46,08:51-16:57,SAFE,0,0
2023-01-07,Person_47,08:47-16:51,SAFE,0,0
2023-01-07,Person_49,08:45-17:14,SAFE,0,0
2023-01-07,Person_54,08:52-16:56,SAFE,0,0
2023-01-07,Person_59,08:40-16:57,SAFE,0,0
2023-01-07,Person_63,08:49-16:54,SAFE,0,0
2023-01-07,Person_67,08:55-17:17,SAFE,0,0
2023-01-07,Person_68,08:43-16:53,SAFE,0,0
2023-01-07,Person_72,08:49-17:04,SAFE,0,0
2023-01-07,Person_76,08:50-16:57,SAFE,0,0
2023-01-07,Person_77,09:00-16:54,SAFE,0,0
2023-01-07,Person_78,08:56-17:06,SAFE,0,0
2023-01-07,Person_80,08:38-17:15,SAFE,0,0
2023-01-07,Person_82,08:41-16:58,SAFE,0,0
2023-01-07,Person_86,08:38-17:09,SAFE,0,0
2023-01-07,Person_89,08:42-16:55,SAFE,0,0
2023-01-07,Person_91,08:59-17:07,SAFE,0,0
2023-01-07,Person_93,08:51-16:34,SAFE,0,0
2023-01-07,Person_94,08:45-16:44,SAFE,0,0
2023-01-07,Person_95,08:52-16:49,SAFE,0,0
2023-01-07,Person_97,08:56-17:01,SAFE,0,0
2023-01-07,Person_98,08:52-17:05,SAFE,0,0
2023-01-08,Person_0,08:49-16:46,SAFE,0,0
2023-01-08,Person_1,08:49-17:04,SAFE,0,0
2023-01-08,Person_2,08:51-16:53,SAFE,0,0
2023-01-08,Person_4,08:46-17:07,SAFE,0,0
2023-01-08,Person_5,08:49-17:12,SAFE,0,0
2023-01-08,Person_6,08:45-17:10,SAFE,0,0
2023-01-08,Person_9,08:44-17:07,SAFE,0,0
2023-01-08,Person_10,09:00-17:06,SAFE,0,0
2023-01-08,Person_11,09:00-17:01,SAFE,0,0
2023-01-08,Person_14,08:46-16:48,SAFE,0,0
2023-01-08,Person_17,08:54-17:03,SAFE,0,0
2023-01-08,Person_18,08:44-17:15,SAFE,0,0
2023-01-08,Person_19,08:59-16:44,SAFE,0,0
2023-01-08,Person_20,08:51-16:58,SAFE,0,0
2023-01-08,Person_23,08:58-17:07,SAFE,0,0
2023-01-08,Person_24,08:51-17:21,SAFE,0,0
2023-01-08,Person_25,08:59-16:59,SAFE,0,0
2023-01-08,Person_27,08:50-16:55,SAFE,0,0
2023-01-08,Person_28,08:47-17:03,SAFE,0,0
2023-01-08,Person_29,08:53-17:01,SAFE,0,0
2023-01-08,Person_30,08:45-17:12,SAFE,0,0
2023-01-08,Person_31,08:53-16:58,SAFE,0,0
2023-01-08,Person_32,08:48-16:50,SAFE,0,0
2023-01-08,Person_34,08:44-16:56,SAFE,0,0
2023-01-08,Person_37,08:56-17:24,SAFE,0,0
2023-01-08,Person_38,08:58-16:53,SAFE,0,0
2023-01-08,Person_40,08:52-17:01,SAFE,0,0
2023-01-08,Person_41,08:35-16:57,SAFE,0,0
2023-01-08,Person_42,08:56-17:13,SAFE,0,0
2023-01-08,Person_45,08:39-17:04,SAFE,0,0
2023-01-08,Person_46,08:50-17:07,SAFE,0,0
2023-01-08,Person_49,08:51-17:08,SAFE,0,0
2023-01-08,Person_50,08:56-16:38,SAFE,0,0
2023-01-08,Person_56,08:51-16:45,SAFE,0,0
2023-01-08,Person_58,08:56-16:31,SAFE,0,0
2023-01-08,Person_59,08:56-16:58,SAFE,0,0
2023-01-08,Person_62,08:45-16:46,SAFE,0,0
2023-01-08,Person_67,08:39-17:07,SAFE,0,0
2023-01-08,Person_71,08:48-16:52,SAFE,0,0
2023-01-08,Person_72,08:54-17:06,SAFE,0,0
2023-01-08,Person_76,08:37-16:42,SAFE,0,0
2023-01-08,Person_80,08:44-17:27,SAFE,0,0
2023-01-08,Person_81,08:58-16:54,SAFE,0,0
2023-01-08,Person_85,08:36-17:07,SAFE,0,0
2023-01-08,Person_89,08:43-17:10,SAFE,0,0
2023-01-08,Person_91,08:57-17:06,SAFE,0,0
2023-01-08,Person_92,08:58-17:17,SAFE,0,0
2023-01-08,Person_93,08:44-17:03,SAFE,0,0
2023-01-08,Person_94,08:51-17:15,SAFE,0,0
2023-01-08,Person_95,08:54-17:01,SAFE,0,0
2023-01-08,Person_96,08:57-17:02,SAFE,0,0
2023-01-08,Person_98,08:47-17:05,SAFE,0,0
2023-01-08,Person_99,08:58-17:09,SAFE,0,0
2023-01-09,Person_0,08:44-16:44,SAFE,0,0
2023-01-09,Person_1,08:44-16:43,SAFE,0,0
2023-01-09,Person_2,08:55-16:50,SAFE,0,0
2023-01-09,Person_4,08:59-17:08,SAFE,0,0
2023-01-09,Person_5,08:45-17:18,SAFE,0,0
2023-01-09,Person_6,08:51-17:15,SAFE,0,0
2023-01-09,Person_8,08:57-16:56,SAFE,0,0
2023-01-09,Person_9,08:47-16:59,SAFE,0,0
2023-01-09,Person_10,08:54-16:59,SAFE,0,0
2023-01-09,Person_12,08:55-17:13,SAFE,0,0
2023-01-09,Person_14,08:50-17:01,SAFE,0,0
2023-01-09,Person_18,08:42-17:03,SAFE,0,0
2023-01-09,Person_19,08:56-16:33,SAFE,0,0
2023-01-09,Person_20,08:49-16:54,SAFE,0,0
2023-01-09,Person_23,08:41-17:08,SAFE,0,0
2023-01-09,Person_27,08:51-16:49,SAFE,0,0
2023-01-09,Person_28,08:56-16:24,SAFE,0,0
2023-01-09,Person_30,08:52-17:21,SAFE,0,0
2023-01-09,Person_31,08:47-16:55,SAFE,0,0
2023-01-09,Person_32,08:41-17:11,SAFE,0,0
2023-01-09,Person_33,08:58-16:49,SAFE,0,0
2023-01-09,Person_34,08:35-17:00,SAFE,0,0
2023-01-09,Person_36,08:47-17:04,SAFE,0,0
2023-01-09,Person_37,08:38-17:22,SAFE,0,0
2023-01-09,Person_40,08:39-17:06,SAFE,0,0
2023-01-09,Person_41,08:56-17:22,SAFE,0,0
2023-01-09,Person_43,08:50-17:10,SAFE,0,0
2023-01-09,Person_45,08:56-17:14,SAFE,0,0
2023-01-09,Person_47,08:58-16:56,SAFE,0,0
2023-01-09,Person_49,08:49-17:20,SAFE,0,0
2023-01-09,Person_50,08:49-16:43,SAFE,0,0
2023-01-09,Person_56,08:49-16:35,SAFE,0,0
2023-01-09,Person_58,08:59-16:40,SAFE,0,0
2023-01-09,Person_59,08:54-17:00,SAFE,0,0
2023-01-09,Person_60,08:58-17:03,SAFE,0,0
2023-01-09,Person_62,08:43-16:40,SAFE,0,0
2023-01-09,Person_63,08:54-16:50,SAFE,0,0
2023-01-09,Person_64,08:44-16:51,SAFE,0,0
2023-01-09,Person_67,08:55-17:12,SAFE,0,0
2023-01-09,Person_68,08:51-17:17,SAFE,0,0
2023-01-09,Person_71,08:42-16:47,SAFE,0,0
2023-01-09,Person_72,08:53-16:57,SAFE,0,0
2023-01-09,Person_74,08:58-16:58,SAFE,0,0
2023-01-09,Person_78,08:56-17:03,SAFE,0,0
2023-01-09,Person_80,08:43-16:44,SAFE,0,0
2023-01-09,Person_81,08:53-16:37,SAFE,0,0
2023-01-09,Person_85,08:55-17:03,SAFE,0,0
2023-01-09,Person_89,08:36-17:05,SAFE,0,0
2023-01-09,Person_91,08:59-17:09,SAFE,0,0
2023-01-09,Person_93,08:59-16:49,SAFE,0,0
2023-01-09,Person_98,08:52-17:12,SAFE,0,0
2023-01-10,Person_0,08:46-16:47,SAFE,0,0
2023-01-10,Person_1,08:55-16:44,SAFE,0,0
2023-01-10,Person_2,08:59-16:57,SAFE,0,0
2023-01-10,Person_5,08:59-16:57,SAFE,0,0
2023-01-10,Person_9,08:51-17:02,SAFE,0,0
2023-01-10,Person_10,08:39-17:03,SAFE,0,0
2023-01-10,Person_14,08:52-16:44,SAFE,0,0
2023-01-10,Person_15,08:59-17:18,SAFE,0,0
2023-01-10,Person_16,08:46-16:45,SAFE,0,0
2023-01-10,Person_17,08:56-17:03,SAFE,0,0
2023-01-10,Person_18,08:44-17:36,SAFE,0,0
2023-01-10,Person_19,08:48-16:40,SAFE,0,0
2023-01-10,Person_20,08:52-16:50,SAFE,0,0
2023-01-10,Person_21,08:55-17:00,SAFE,0,0
2023-01-10,Person_23,08:48-17:06,SAFE,0,0
2023-01-10,Person_27,08:44-16:49,SAFE,0,0
2023-01-10,Person_28,08:54-17:13,SAFE,0,0
2023-01-10,Person_29,08:46-17:09,SAFE,0,0
2023-01-10,Person_31,08:58-17:05,SAFE,0,0
2023-01-10,Person_32,08:59-16:51,SAFE,0,0
2023-01-10,Person_36,08:49-17:06,SAFE,0,0
2023-01-10,Person_40,08:43-16:58,SAFE,0,0
